Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
336,0.0726,9.4215,0.10907,5.969,6.765,7.562,8.444,9.422,10.503,11.698,13.019,14.339
337,0.0723,9.4294,0.10907,5.974,6.771,7.568,8.451,9.429,10.512,11.708,13.03,14.351
338,0.072,9.4373,0.10908,5.979,6.777,7.574,8.458,9.437,10.52,11.718,13.041,14.364
339,0.0718,9.4452,0.10908,5.984,6.783,7.581,8.465,9.445,10.529,11.728,13.052,14.377
340,0.0715,9.453,0.10909,5.989,6.788,7.587,8.472,9.453,10.538,11.738,13.064,14.389
341,0.0712,9.4609,0.1091,5.994,6.794,7.593,8.479,9.461,10.547,11.748,13.075,14.402
342,0.0709,9.4687,0.1091,5.999,6.799,7.6,8.486,9.469,10.556,11.758,13.086,14.414
343,0.0706,9.4765,0.10911,6.004,6.805,7.606,8.493,9.476,10.565,11.768,13.097,14.427
344,0.0703,9.4844,0.10911,6.009,6.811,7.612,8.5,9.484,10.573,11.778,13.109,14.439
345,0.0701,9.4922,0.10912,6.014,6.816,7.618,8.507,9.492,10.582,11.788,13.12,14.452
346,0.0698,9.4999,0.10913,6.019,6.822,7.624,8.514,9.5,10.591,11.798,13.131,14.465
347,0.0695,9.5077,0.10913,6.024,6.827,7.631,8.521,9.508,10.6,11.807,13.142,14.477
348,0.0692,9.5155,0.10914,6.029,6.833,7.637,8.528,9.516,10.608,11.817,13.154,14.49
349,0.0689,9.5232,0.10915,6.034,6.838,7.643,8.535,9.523,10.617,11.827,13.165,14.502
350,0.0686,9.531,0.10915,6.039,6.844,7.649,8.542,9.531,10.626,11.837,13.176,14.514
351,0.0684,9.5387,0.10916,6.043,6.849,7.655,8.549,9.539,10.635,11.847,13.187,14.527
352,0.0681,9.5464,0.10916,6.049,6.855,7.661,8.556,9.546,10.643,11.857,13.198,14.539
353,0.0678,9.5542,0.10917,6.053,6.86,7.668,8.563,9.554,10.652,11.867,13.209,14.552
354,0.0675,9.5619,0.10918,6.058,6.866,7.674,8.569,9.562,10.661,11.876,13.22,14.564
355,0.0672,9.5696,0.10918,6.063,6.872,7.68,8.576,9.57,10.669,11.886,13.231,14.576
356,0.067,9.5772,0.10919,6.068,6.877,7.686,8.583,9.577,10.678,11.896,13.242,14.589
357,0.0667,9.5849,0.1092,6.073,6.882,7.692,8.59,9.585,10.687,11.906,13.253,14.601
358,0.0664,9.5926,0.1092,6.078,6.888,7.698,8.597,9.593,10.695,11.915,13.264,14.613
359,0.0661,9.6002,0.10921,6.082,6.893,7.704,8.604,9.6,10.704,11.925,13.275,14.626
360,0.0659,9.6079,0.10922,6.087,6.899,7.71,8.61,9.608,10.713,11.935,13.287,14.638
361,0.0656,9.6155,0.10922,6.092,6.904,7.716,8.617,9.616,10.721,11.944,13.297,14.65
362,0.0653,9.6231,0.10923,6.097,6.91,7.722,8.624,9.623,10.73,11.954,13.308,14.663
363,0.065,9.6308,0.10924,6.102,6.915,7.729,8.631,9.631,10.738,11.964,13.32,14.675
364,0.0648,9.6384,0.10925,6.106,6.92,7.735,8.638,9.638,10.747,11.974,13.331,14.688
365,0.0645,9.646,0.10925,6.111,6.926,7.741,8.644,9.646,10.755,11.983,13.341,14.7
366,0.0642,9.6535,0.10926,6.116,6.931,7.747,8.651,9.654,10.764,11.993,13.352,14.712
367,0.064,9.6611,0.10927,6.121,6.937,7.753,8.658,9.661,10.773,12.003,13.363,14.724
368,0.0637,9.6687,0.10927,6.126,6.942,7.759,8.665,9.669,10.781,12.012,13.374,14.736
369,0.0634,9.6763,0.10928,6.13,6.948,7.765,8.671,9.676,10.79,12.022,13.385,14.749
370,0.0631,9.6838,0.10929,6.135,6.953,7.771,8.678,9.684,10.798,12.032,13.396,14.761
371,0.0629,9.6914,0.1093,6.14,6.958,7.777,8.685,9.691,10.807,12.041,13.407,14.773
372,0.0626,9.6989,0.1093,6.145,6.964,7.783,8.691,9.699,10.815,12.051,13.418,14.785
373,0.0623,9.7064,0.10931,6.149,6.969,7.789,8.698,9.706,10.824,12.06,13.429,14.797
374,0.0621,9.7139,0.10932,6.154,6.974,7.795,8.705,9.714,10.832,12.07,13.44,14.81
375,0.0618,9.7214,0.10933,6.158,6.979,7.8,8.711,9.721,10.841,12.08,13.451,14.822
376,0.0615,9.7289,0.10933,6.163,6.985,7.807,8.718,9.729,10.849,12.089,13.461,14.834
377,0.0613,9.7364,0.10934,6.168,6.99,7.812,8.725,9.736,10.857,12.099,13.472,14.846
378,0.061,9.7439,0.10935,6.173,6.995,7.818,8.731,9.744,10.866,12.108,13.483,14.858
379,0.0607,9.7514,0.10936,6.177,7.001,7.824,8.738,9.751,10.874,12.118,13.494,14.871
380,0.0605,9.7588,0.10936,6.182,7.006,7.83,8.745,9.759,10.883,12.127,13.505,14.882
381,0.0602,9.7663,0.10937,6.187,7.011,7.836,8.751,9.766,10.891,12.137,13.516,14.894
382,0.0599,9.7738,0.10938,6.191,7.017,7.842,8.758,9.774,10.9,12.147,13.527,14.907
383,0.0597,9.7812,0.10939,6.196,7.022,7.848,8.765,9.781,10.908,12.156,13.537,14.919
384,0.0594,9.7886,0.10939,6.201,7.027,7.854,8.771,9.789,10.916,12.165,13.548,14.93
385,0.0591,9.796,0.1094,6.205,7.033,7.86,8.778,9.796,10.925,12.175,13.559,14.943
386,0.0589,9.8035,0.10941,6.21,7.038,7.866,8.784,9.804,10.933,12.184,13.57,14.955
387,0.0586,9.8109,0.10942,6.215,7.043,7.871,8.791,9.811,10.942,12.194,13.581,14.967
388,0.0583,9.8183,0.10943,6.219,7.048,7.877,8.797,9.818,10.95,12.204,13.591,14.979
389,0.0581,9.8257,0.10943,6.224,7.054,7.883,8.804,9.826,10.958,12.213,13.602,14.991
390,0.0578,9.833,0.10944,6.229,7.059,7.889,8.811,9.833,10.966,12.222,13.612,15.003
391,0.0576,9.8404,0.10945,6.233,7.064,7.895,8.817,9.84,10.975,12.232,13.623,15.015
392,0.0573,9.8478,0.10946,6.238,7.069,7.901,8.824,9.848,10.983,12.241,13.634,15.027
393,0.057,9.8551,0.10947,6.242,7.074,7.906,8.83,9.855,10.991,12.251,13.645,15.039
394,0.0568,9.8625,0.10948,6.247,7.079,7.912,8.837,9.862,11.0,12.26,13.656,15.051
395,0.0565,9.8699,0.10948,6.252,7.085,7.918,8.843,9.87,11.008,12.269,13.666,15.063
396,0.0563,9.8772,0.10949,6.256,7.09,7.924,8.85,9.877,11.016,12.279,13.677,15.075
397,0.056,9.8845,0.1095,6.261,7.095,7.93,8.856,9.884,11.025,12.288,13.687,15.087
398,0.0557,9.8918,0.10951,6.265,7.1,7.935,8.863,9.892,11.033,12.298,13.698,15.099
399,0.0555,9.8992,0.10952,6.27,7.105,7.941,8.869,9.899,11.041,12.307,13.709,15.111
400,0.0552,9.9065,0.10953,6.274,7.111,7.947,8.876,9.906,11.05,12.316,13.72,15.123
401,0.055,9.9138,0.10954,6.279,7.116,7.953,8.882,9.914,11.058,12.326,13.73,15.135
402,0.0547,9.9211,0.10954,6.283,7.121,7.959,8.889,9.921,11.066,12.335,13.741,15.146
403,0.0545,9.9284,0.10955,6.288,7.126,7.964,8.895,9.928,11.074,12.344,13.751,15.158
404,0.0542,9.9357,0.10956,6.292,7.131,7.97,8.902,9.936,11.083,12.354,13.762,15.17
405,0.054,9.9429,0.10957,6.297,7.136,7.976,8.908,9.943,11.091,12.363,13.773,15.182
406,0.0537,9.9502,0.10958,6.301,7.141,7.982,8.915,9.95,11.099,12.372,13.783,15.194
407,0.0534,9.9575,0.10959,6.306,7.147,7.987,8.921,9.958,11.107,12.382,13.794,15.206
408,0.0532,9.9647,0.1096,6.31,7.152,7.993,8.927,9.965,11.115,12.391,13.805,15.218
409,0.0529,9.972,0.10961,6.315,7.157,7.999,8.934,9.972,11.124,12.401,13.815,15.23
410,0.0527,9.9792,0.10961,6.319,7.162,8.005,8.94,9.979,11.132,12.41,13.826,15.241
411,0.0524,9.9865,0.10962,6.324,7.167,8.01,8.947,9.986,11.14,12.419,13.836,15.254
412,0.0522,9.9937,0.10963,6.328,7.172,8.016,8.953,9.994,11.148,12.428,13.847,15.265
413,0.0519,10.0009,0.10964,6.333,7.177,8.022,8.96,10.001,11.156,12.438,13.857,15.277
414,0.0517,10.0082,0.10965,6.337,7.182,8.027,8.966,10.008,11.165,12.447,13.868,15.289
415,0.0514,10.0154,0.10966,6.342,7.187,8.033,8.972,10.015,11.173,12.456,13.879,15.301
416,0.0512,10.0226,0.10967,6.346,7.192,8.039,8.979,10.023,11.181,12.465,13.889,15.313
417,0.0509,10.0298,0.10968,6.351,7.198,8.044,8.985,10.03,11.189,12.475,13.9,15.325
418,0.0507,10.037,0.10969,6.355,7.203,8.05,8.992,10.037,11.197,12.484,13.91,15.337
419,0.0504,10.0442,0.1097,6.36,7.208,8.056,8.998,10.044,11.205,12.493,13.921,15.349
420,0.0502,10.0514,0.10971,6.364,7.213,8.061,9.004,10.051,11.214,12.503,13.932,15.36
421,0.0499,10.0586,0.10971,6.369,7.218,8.067,9.011,10.059,11.222,12.512,13.942,15.372
422,0.0497,10.0657,0.10972,6.373,7.223,8.073,9.017,10.066,11.23,12.521,13.952,15.383
423,0.0494,10.0729,0.10973,6.377,7.228,8.078,9.023,10.073,11.238,12.53,13.963,15.395
424,0.0492,10.0801,0.10974,6.382,7.233,8.084,9.03,10.08,11.246,12.539,13.973,15.407
425,0.0489,10.0872,0.10975,6.386,7.238,8.09,9.036,10.087,11.254,12.548,13.984,15.419
426,0.0487,10.0944,0.10976,6.391,7.243,8.095,9.042,10.094,11.262,12.558,13.994,15.431
427,0.0484,10.1015,0.10977,6.395,7.248,8.101,9.049,10.102,11.27,12.567,14.005,15.443
428,0.0482,10.1087,0.10978,6.399,7.253,8.107,9.055,10.109,11.278,12.576,14.015,15.454
429,0.0479,10.1158,0.10979,6.404,7.258,8.112,9.061,10.116,11.286,12.585,14.026,15.466
430,0.0477,10.123,0.1098,6.408,7.263,8.118,9.068,10.123,11.295,12.595,14.036,15.478
431,0.0475,10.1301,0.10981,6.413,7.268,8.123,9.074,10.13,11.303,12.604,14.047,15.49
432,0.0472,10.1372,0.10982,6.417,7.273,8.129,9.08,10.137,11.311,12.613,14.057,15.502
433,0.047,10.1443,0.10983,6.421,7.278,8.134,9.087,10.144,11.319,12.622,14.068,15.513
434,0.0467,10.1515,0.10984,6.426,7.283,8.14,9.093,10.152,11.327,12.631,14.078,15.525
435,0.0465,10.1586,0.10985,6.43,7.288,8.146,9.099,10.159,11.335,12.641,14.089,15.537
436,0.0462,10.1657,0.10986,6.435,7.293,8.151,9.106,10.166,11.343,12.65,14.099,15.549
437,0.046,10.1728,0.10987,6.439,7.298,8.157,9.112,10.173,11.351,12.659,14.11,15.56
438,0.0458,10.1799,0.10988,6.443,7.303,8.162,9.118,10.18,11.359,12.668,14.12,15.572
439,0.0455,10.187,0.10989,6.448,7.308,8.168,9.124,10.187,11.367,12.677,14.13,15.584
440,0.0453,10.1941,0.1099,6.452,7.313,8.174,9.131,10.194,11.375,12.686,14.141,15.596
441,0.045,10.2011,0.10991,6.456,7.318,8.179,9.137,10.201,11.383,12.695,14.151,15.607
442,0.0448,10.2082,0.10992,6.461,7.323,8.185,9.143,10.208,11.391,12.704,14.162,15.619
443,0.0445,10.2153,0.10993,6.465,7.328,8.19,9.149,10.215,11.399,12.714,14.172,15.631
444,0.0443,10.2224,0.10994,6.469,7.333,8.196,9.156,10.222,11.407,12.723,14.183,15.642
445,0.0441,10.2294,0.10995,6.474,7.337,8.201,9.162,10.229,11.415,12.732,14.193,15.654
446,0.0438,10.2365,0.10996,6.478,7.342,8.207,9.168,10.236,11.423,12.741,14.203,15.666
447,0.0436,10.2435,0.10997,6.482,7.347,8.212,9.174,10.244,11.431,12.75,14.214,15.677
448,0.0433,10.2506,0.10998,6.487,7.352,8.218,9.181,10.251,11.439,12.759,14.224,15.689
449,0.0431,10.2576,0.10999,6.491,7.357,8.223,9.187,10.258,11.447,12.768,14.234,15.701
450,0.0429,10.2647,0.11,6.495,7.362,8.229,9.193,10.265,11.455,12.777,14.245,15.712
451,0.0426,10.2717,0.11001,6.5,7.367,8.235,9.199,10.272,11.463,12.786,14.255,15.724
452,0.0424,10.2788,0.11002,6.504,7.372,8.24,9.206,10.279,11.471,12.796,14.266,15.736
453,0.0422,10.2858,0.11003,6.508,7.377,8.246,9.212,10.286,11.479,12.805,14.276,15.747
454,0.0419,10.2928,0.11005,6.512,7.382,8.251,9.218,10.293,11.487,12.814,14.287,15.76
455,0.0417,10.2998,0.11006,6.517,7.386,8.256,9.224,10.3,11.495,12.823,14.297,15.771
456,0.0414,10.3069,0.11007,6.521,7.391,8.262,9.23,10.307,11.503,12.832,14.308,15.783
457,0.0412,10.3139,0.11008,6.525,7.396,8.267,9.236,10.314,11.511,12.841,14.318,15.794
458,0.041,10.3209,0.11009,6.529,7.401,8.273,9.243,10.321,11.519,12.85,14.328,15.806
459,0.0407,10.3279,0.1101,6.534,7.406,8.278,9.249,10.328,11.527,12.859,14.339,15.818
460,0.0405,10.3349,0.11011,6.538,7.411,8.284,9.255,10.335,11.535,12.868,14.349,15.829
461,0.0403,10.3419,0.11012,6.542,7.416,8.289,9.261,10.342,11.543,12.877,14.359,15.841
462,0.04,10.3489,0.11013,6.547,7.421,8.295,9.267,10.349,11.551,12.886,14.369,15.853
463,0.0398,10.3559,0.11014,6.551,7.426,8.3,9.274,10.356,11.559,12.895,14.38,15.864
464,0.0396,10.3629,0.11015,6.555,7.431,8.306,9.28,10.363,11.567,12.905,14.39,15.876
465,0.0393,10.3699,0.11016,6.56,7.435,8.311,9.286,10.37,11.575,12.914,14.4,15.887
466,0.0391,10.3769,0.11017,6.564,7.44,8.317,9.292,10.377,11.583,12.923,14.411,15.899
467,0.0389,10.3839,0.11019,6.568,7.445,8.322,9.298,10.384,11.591,12.932,14.421,15.911
468,0.0386,10.3908,0.1102,6.572,7.45,8.328,9.304,10.391,11.599,12.941,14.432,15.923
469,0.0384,10.3978,0.11021,6.576,7.455,8.333,9.311,10.398,11.607,12.95,14.442,15.934
470,0.0382,10.4048,0.11022,6.581,7.46,8.339,9.317,10.405,11.615,12.959,14.452,15.946
471,0.0379,10.4118,0.11023,6.585,7.465,8.344,9.323,10.412,11.622,12.968,14.463,15.957
472,0.0377,10.4187,0.11024,6.589,7.469,8.349,9.329,10.419,11.63,12.977,14.473,15.969
473,0.0375,10.4257,0.11025,6.593,7.474,8.355,9.335,10.426,11.638,12.986,14.483,15.98
474,0.0373,10.4326,0.11026,6.598,7.479,8.36,9.341,10.433,11.646,12.995,14.493,15.992
475,0.037,10.4396,0.11027,6.602,7.484,8.366,9.348,10.44,11.654,13.004,14.504,16.004
476,0.0368,10.4465,0.11029,6.606,7.488,8.371,9.354,10.446,11.662,13.013,14.514,16.016
477,0.0366,10.4535,0.1103,6.61,7.493,8.377,9.36,10.454,11.67,13.022,14.525,16.027
478,0.0363,10.4604,0.11031,6.614,7.498,8.382,9.366,10.46,11.678,13.031,14.535,16.039
479,0.0361,10.4674,0.11032,6.619,7.503,8.387,9.372,10.467,11.686,13.04,14.545,16.05
480,0.0359,10.4743,0.11033,6.623,7.508,8.393,9.378,10.474,11.694,13.049,14.555,16.062
481,0.0357,10.4813,0.11034,6.627,7.513,8.398,9.384,10.481,11.701,13.058,14.566,16.073
482,0.0354,10.4882,0.11035,6.631,7.518,8.404,9.39,10.488,11.709,13.067,14.576,16.085
483,0.0352,10.4951,0.11037,6.635,7.522,8.409,9.396,10.495,11.717,13.076,14.587,16.097
484,0.035,10.502,0.11038,6.639,7.527,8.414,9.402,10.502,11.725,13.085,14.597,16.108
485,0.0347,10.509,0.11039,6.644,7.532,8.42,9.409,10.509,11.733,13.094,14.607,16.12
486,0.0345,10.5159,0.1104,6.648,7.537,8.425,9.415,10.516,11.741,13.103,14.617,16.132
487,0.0343,10.5228,0.11041,6.652,7.541,8.431,9.421,10.523,11.749,13.112,14.628,16.143
488,0.0341,10.5297,0.11042,6.656,7.546,8.436,9.427,10.53,11.757,13.121,14.638,16.154
489,0.0338,10.5366,0.11044,6.66,7.551,8.441,9.433,10.537,11.765,13.13,14.648,16.167
490,0.0336,10.5435,0.11045,6.665,7.556,8.447,9.439,10.544,11.772,13.139,14.659,16.178
491,0.0334,10.5505,0.11046,6.669,7.561,8.452,9.445,10.55,11.78,13.148,14.669,16.19
492,0.0332,10.5574,0.11047,6.673,7.565,8.458,9.451,10.557,11.788,13.157,14.679,16.201
493,0.0329,10.5643,0.11048,6.677,7.57,8.463,9.457,10.564,11.796,13.166,14.689,16.213
494,0.0327,10.5712,0.1105,6.681,7.575,8.468,9.463,10.571,11.804,13.175,14.7,16.225
495,0.0325,10.578,0.11051,6.685,7.58,8.474,9.469,10.578,11.812,13.184,14.71,16.236
496,0.0323,10.5849,0.11052,6.69,7.584,8.479,9.476,10.585,11.82,13.193,14.72,16.248
497,0.032,10.5918,0.11053,6.694,7.589,8.484,9.482,10.592,11.827,13.202,14.731,16.259
498,0.0318,10.5987,0.11054,6.698,7.594,8.49,9.488,10.599,11.835,13.211,14.741,16.271
499,0.0316,10.6056,0.11056,6.702,7.599,8.495,9.494,10.606,11.843,13.22,14.751,16.283
500,0.0314,10.6125,0.11057,6.706,7.603,8.5,9.5,10.612,11.851,13.229,14.762,16.294
501,0.0312,10.6193,0.11058,6.71,7.608,8.506,9.506,10.619,11.859,13.238,14.772,16.305
502,0.0309,10.6262,0.11059,6.715,7.613,8.511,9.512,10.626,11.867,13.247,14.782,16.317
503,0.0307,10.6331,0.1106,6.719,7.618,8.517,9.518,10.633,11.874,13.256,14.792,16.329
504,0.0305,10.6399,0.11062,6.723,7.622,8.522,9.524,10.64,11.882,13.265,14.803,16.34
505,0.0303,10.6468,0.11063,6.727,7.627,8.527,9.53,10.647,11.89,13.274,14.813,16.352
506,0.03,10.6537,0.11064,6.731,7.632,8.533,9.536,10.654,11.898,13.283,14.823,16.364
507,0.0298,10.6605,0.11065,6.735,7.637,8.538,9.542,10.66,11.906,13.291,14.833,16.375
508,0.0296,10.6674,0.11067,6.739,7.641,8.543,9.548,10.667,11.914,13.301,14.844,16.387
509,0.0294,10.6742,0.11068,6.743,7.646,8.548,9.554,10.674,11.921,13.309,14.854,16.398
510,0.0292,10.6811,0.11069,6.747,7.651,8.554,9.56,10.681,11.929,13.318,14.864,16.41
511,0.0289,10.6879,0.1107,6.752,7.655,8.559,9.566,10.688,11.937,13.327,14.874,16.421
512,0.0287,10.6948,0.11072,6.756,7.66,8.564,9.572,10.695,11.945,13.336,14.885,16.433
513,0.0285,10.7016,0.11073,6.76,7.665,8.57,9.578,10.702,11.953,13.345,14.895,16.445
514,0.0283,10.7084,0.11074,6.764,7.669,8.575,9.584,10.708,11.96,13.354,14.905,16.456
515,0.0281,10.7153,0.11075,6.768,7.674,8.58,9.59,10.715,11.968,13.363,14.915,16.467
516,0.0279,10.7221,0.11077,6.772,7.679,8.586,9.596,10.722,11.976,13.372,14.926,16.479
517,0.0276,10.7289,0.11078,6.776,7.683,8.591,9.602,10.729,11.984,13.381,14.936,16.491
518,0.0274,10.7357,0.11079,6.78,7.688,8.596,9.608,10.736,11.991,13.39,14.946,16.502
519,0.0272,10.7426,0.11081,6.784,7.693,8.601,9.614,10.743,11.999,13.399,14.957,16.514
520,0.027,10.7494,0.11082,6.788,7.697,8.607,9.62,10.749,12.007,13.408,14.967,16.526
521,0.0268,10.7562,0.11083,6.792,7.702,8.612,9.626,10.756,12.015,13.417,14.977,16.537
522,0.0266,10.763,0.11084,6.796,7.707,8.617,9.632,10.763,12.023,13.425,14.987,16.548
523,0.0263,10.7698,0.11086,6.8,7.711,8.623,9.638,10.77,12.03,13.434,14.997,16.56
524,0.0261,10.7766,0.11087,6.804,7.716,8.628,9.644,10.777,12.038,13.443,15.008,16.572
525,0.0259,10.7835,0.11088,6.809,7.721,8.633,9.65,10.784,12.046,13.452,15.018,16.583
526,0.0257,10.7903,0.1109,6.812,7.725,8.638,9.656,10.79,12.054,13.461,15.028,16.595
527,0.0255,10.7971,0.11091,6.817,7.73,8.644,9.662,10.797,12.062,13.47,15.038,16.607
528,0.0253,10.8039,0.11092,6.821,7.735,8.649,9.668,10.804,12.069,13.479,15.048,16.618
529,0.025,10.8107,0.11094,6.825,7.739,8.654,9.674,10.811,12.077,13.488,15.059,16.63
530,0.0248,10.8174,0.11095,6.829,7.744,8.659,9.68,10.817,12.085,13.497,15.069,16.641
531,0.0246,10.8242,0.11096,6.833,7.749,8.665,9.686,10.824,12.093,13.506,15.079,16.653
532,0.0244,10.831,0.11098,6.837,7.753,8.67,9.692,10.831,12.1,13.515,15.09,16.665
533,0.0242,10.8378,0.11099,6.841,7.758,8.675,9.698,10.838,12.108,13.523,15.1,16.676
534,0.024,10.8446,0.111,6.845,7.763,8.68,9.704,10.845,12.116,13.532,15.11,16.687
535,0.0238,10.8514,0.11102,6.849,7.767,8.686,9.71,10.851,12.124,13.541,15.12,16.699
536,0.0236,10.8582,0.11103,6.853,7.772,8.691,9.716,10.858,12.131,13.55,15.13,16.711
537,0.0233,10.8649,0.11104,6.857,7.777,8.696,9.722,10.865,12.139,13.559,15.14,16.722
538,0.0231,10.8717,0.11106,6.861,7.781,8.701,9.728,10.872,12.147,13.568,15.151,16.734
539,0.0229,10.8785,0.11107,6.865,7.786,8.707,9.734,10.878,12.155,13.577,15.161,16.745
540,0.0227,10.8852,0.11108,6.869,7.79,8.712,9.739,10.885,12.162,13.586,15.171,16.757
541,0.0225,10.892,0.1111,6.873,7.795,8.717,9.745,10.892,12.17,13.595,15.182,16.769
542,0.0223,10.8988,0.11111,6.877,7.8,8.722,9.751,10.899,12.178,13.603,15.192,16.78
543,0.0221,10.9055,0.11113,6.881,7.804,8.727,9.757,10.906,12.186,13.612,15.202,16.792
544,0.0219,10.9123,0.11114,6.885,7.809,8.733,9.763,10.912,12.193,13.621,15.212,16.803
545,0.0217,10.9191,0.11115,6.889,7.813,8.738,9.769,10.919,12.201,13.63,15.222,16.815
546,0.0214,10.9258,0.11117,6.893,7.818,8.743,9.775,10.926,12.209,13.639,15.233,16.827
547,0.0212,10.9326,0.11118,6.897,7.823,8.748,9.781,10.933,12.217,13.648,15.243,16.838
548,0.021,10.9393,0.1112,6.901,7.827,8.753,9.787,10.939,12.224,13.657,15.253,16.85
549,0.0208,10.9461,0.11121,6.905,7.832,8.759,9.793,10.946,12.232,13.666,15.263,16.861
550,0.0206,10.9528,0.11122,6.909,7.836,8.764,9.799,10.953,12.24,13.674,15.273,16.872
551,0.0204,10.9596,0.11124,6.913,7.841,8.769,9.805,10.96,12.248,13.684,15.284,16.884
552,0.0202,10.9663,0.11125,6.917,7.846,8.774,9.81,10.966,12.255,13.692,15.294,16.896
553,0.02,10.973,0.11127,6.921,7.85,8.779,9.816,10.973,12.263,13.701,15.304,16.908
554,0.0198,10.9798,0.11128,6.925,7.855,8.785,9.822,10.98,12.271,13.71,15.314,16.919
555,0.0196,10.9865,0.11129,6.929,7.859,8.79,9.828,10.986,12.278,13.719,15.324,16.93
556,0.0194,10.9932,0.11131,6.933,7.864,8.795,9.834,10.993,12.286,13.728,15.335,16.942
557,0.0192,11.0,0.11132,6.937,7.868,8.8,9.84,11.0,12.294,13.737,15.345,16.953
558,0.0189,11.0067,0.11134,6.94,7.873,8.805,9.846,11.007,12.302,13.746,15.356,16.965
559,0.0187,11.0134,0.11135,6.945,7.878,8.811,9.852,11.013,12.309,13.754,15.365,16.977
560,0.0185,11.0202,0.11137,6.948,7.882,8.816,9.858,11.02,12.317,13.763,15.376,16.989
561,0.0183,11.0269,0.11138,6.952,7.887,8.821,9.864,11.027,12.325,13.772,15.386,17.0
562,0.0181,11.0336,0.11139,6.956,7.891,8.826,9.869,11.034,12.332,13.781,15.396,17.011
563,0.0179,11.0403,0.11141,6.96,7.896,8.831,9.875,11.04,12.34,13.79,15.406,17.023
564,0.0177,11.047,0.11142,6.964,7.9,8.836,9.881,11.047,12.348,13.799,15.416,17.034
565,0.0175,11.0537,0.11144,6.968,7.905,8.841,9.887,11.054,12.355,13.807,15.427,17.046
566,0.0173,11.0605,0.11145,6.972,7.909,8.847,9.893,11.06,12.363,13.816,15.437,17.058
567,0.0171,11.0672,0.11147,6.976,7.914,8.852,9.899,11.067,12.371,13.825,15.447,17.07
568,0.0169,11.0739,0.11148,6.98,7.919,8.857,9.905,11.074,12.379,13.834,15.457,17.081
569,0.0167,11.0806,0.1115,6.984,7.923,8.862,9.91,11.081,12.386,13.843,15.468,17.093
570,0.0165,11.0873,0.11151,6.988,7.928,8.867,9.916,11.087,12.394,13.852,15.478,17.104
571,0.0163,11.094,0.11153,6.992,7.932,8.872,9.922,11.094,12.402,13.861,15.488,17.116
572,0.0161,11.1007,0.11154,6.996,7.937,8.878,9.928,11.101,12.409,13.869,15.498,17.127
573,0.0159,11.1074,0.11156,6.999,7.941,8.883,9.934,11.107,12.417,13.878,15.509,17.139
574,0.0157,11.1141,0.11157,7.003,7.946,8.888,9.94,11.114,12.425,13.887,15.519,17.15
575,0.0155,11.1208,0.11159,7.007,7.95,8.893,9.946,11.121,12.432,13.896,15.529,17.162
576,0.0153,11.1275,0.1116,7.011,7.955,8.898,9.952,11.128,12.44,13.905,15.539,17.173
577,0.0151,11.1342,0.11162,7.015,7.959,8.903,9.957,11.134,12.448,13.914,15.55,17.185
578,0.0149,11.1409,0.11163,7.019,7.964,8.908,9.963,11.141,12.455,13.923,15.56,17.197
579,0.0147,11.1476,0.11165,7.023,7.968,8.913,9.969,11.148,12.463,13.932,15.57,17.209
580,0.0144,11.1543,0.11166,7.027,7.973,8.919,9.975,11.154,12.471,13.94,15.58,17.22
581,0.0142,11.161,0.11168,7.031,7.977,8.924,9.981,11.161,12.479,13.949,15.591,17.232
582,0.014,11.1676,0.11169,7.035,7.982,8.929,9.987,11.168,12.486,13.958,15.601,17.243
583,0.0138,11.1743,0.11171,7.038,7.986,8.934,9.992,11.174,12.494,13.967,15.611,17.255
584,0.0136,11.181,0.11172,7.042,7.991,8.939,9.998,11.181,12.502,13.976,15.621,17.266
585,0.0134,11.1877,0.11174,7.046,7.995,8.944,10.004,11.188,12.509,13.985,15.631,17.278
586,0.0132,11.1944,0.11175,7.05,8.0,8.949,10.01,11.194,12.517,13.993,15.641,17.29
587,0.013,11.2011,0.11177,7.054,8.004,8.954,10.016,11.201,12.525,14.002,15.652,17.301
588,0.0128,11.2077,0.11178,7.058,8.009,8.96,10.022,11.208,12.532,14.011,15.662,17.313
589,0.0126,11.2144,0.1118,7.062,8.013,8.965,10.027,11.214,12.54,14.02,15.672,17.325
590,0.0124,11.2211,0.11182,7.066,8.018,8.97,10.033,11.221,12.548,14.029,15.683,17.336
591,0.0122,11.2278,0.11183,7.07,8.022,8.975,10.039,11.228,12.555,14.038,15.693,17.348
592,0.012,11.2345,0.11185,7.073,8.027,8.98,10.045,11.234,12.563,14.047,15.703,17.36
593,0.0118,11.2411,0.11186,7.077,8.031,8.985,10.051,11.241,12.571,14.055,15.713,17.371
594,0.0116,11.2478,0.11188,7.081,8.036,8.99,10.057,11.248,12.578,14.064,15.724,17.383
595,0.0114,11.2545,0.11189,7.085,8.04,8.995,10.062,11.254,12.586,14.073,15.734,17.394
596,0.0112,11.2612,0.11191,7.089,8.045,9.0,10.068,11.261,12.594,14.082,15.744,17.406
597,0.0111,11.2678,0.11192,7.093,8.049,9.005,10.074,11.268,12.601,14.091,15.754,17.417
598,0.0109,11.2745,0.11194,7.097,8.054,9.01,10.08,11.274,12.609,14.1,15.764,17.429
599,0.0107,11.2812,0.11196,7.1,8.058,9.016,10.086,11.281,12.617,14.109,15.775,17.441
