Day,L,M,S,SD4neg,SD3neg,SD2neg,SD1neg,SD0,SD1,SD2,SD3,SD4
459,-0.4425,15.9944,0.08714,11.456,12.489,13.522,14.684,15.994,17.481,19.175,21.117,23.058
460,-0.4432,15.991,0.08714,11.454,12.487,13.52,14.681,15.991,17.477,19.171,21.113,23.054
461,-0.4439,15.9875,0.08713,11.452,12.485,13.517,14.678,15.988,17.473,19.167,21.108,23.049
462,-0.4447,15.9841,0.08712,11.451,12.483,13.515,14.675,15.984,17.469,19.162,21.103,23.044
463,-0.4454,15.9807,0.08711,11.449,12.481,13.512,14.672,15.981,17.465,19.158,21.099,23.039
464,-0.4461,15.9773,0.08711,11.447,12.478,13.509,14.669,15.977,17.462,19.154,21.095,23.035
465,-0.4468,15.9739,0.0871,11.445,12.476,13.507,14.666,15.974,17.458,19.15,21.09,23.03
466,-0.4475,15.9705,0.08709,11.444,12.474,13.504,14.663,15.97,17.454,19.146,21.086,23.025
467,-0.4482,15.9671,0.08708,11.442,12.472,13.502,14.66,15.967,17.45,19.142,21.081,23.02
468,-0.449,15.9638,0.08707,11.441,12.47,13.5,14.657,15.964,17.447,19.137,21.077,23.016
469,-0.4497,15.9604,0.08707,11.439,12.468,13.497,14.654,15.96,17.443,19.134,21.073,23.012
470,-0.4504,15.9571,0.08706,11.437,12.466,13.494,14.651,15.957,17.439,19.129,21.068,23.007
471,-0.4511,15.9537,0.08705,11.435,12.464,13.492,14.648,15.954,17.435,19.125,21.064,23.002
472,-0.4518,15.9504,0.08704,11.434,12.462,13.489,14.645,15.95,17.432,19.121,21.059,22.997
473,-0.4525,15.9471,0.08704,11.432,12.459,13.487,14.642,15.947,17.428,19.117,21.055,22.993
474,-0.4532,15.9438,0.08703,11.43,12.457,13.484,14.639,15.944,17.424,19.113,21.051,22.989
475,-0.4539,15.9405,0.08702,11.429,12.455,13.482,14.636,15.94,17.421,19.109,21.046,22.984
476,-0.4546,15.9372,0.08701,11.427,12.453,13.48,14.634,15.937,17.417,19.105,21.042,22.979
477,-0.4553,15.9339,0.08701,11.425,12.451,13.477,14.631,15.934,17.413,19.101,21.038,22.975
478,-0.456,15.9307,0.087,11.424,12.449,13.475,14.628,15.931,17.41,19.097,21.034,22.971
479,-0.4567,15.9274,0.08699,11.422,12.447,13.472,14.625,15.927,17.406,19.093,21.029,22.966
480,-0.4574,15.9241,0.08698,11.42,12.445,13.47,14.622,15.924,17.402,19.089,21.025,22.961
481,-0.4581,15.9209,0.08698,11.419,12.443,13.467,14.619,15.921,17.399,19.085,21.021,22.957
482,-0.4588,15.9177,0.08697,11.417,12.441,13.465,14.617,15.918,17.395,19.081,21.017,22.953
483,-0.4595,15.9145,0.08696,11.416,12.439,13.463,14.614,15.914,17.391,19.077,21.013,22.948
484,-0.4602,15.9112,0.08695,11.414,12.437,13.46,14.611,15.911,17.388,19.073,21.008,22.943
485,-0.4609,15.908,0.08695,11.412,12.435,13.458,14.608,15.908,17.384,19.069,21.004,22.939
486,-0.4616,15.9049,0.08694,11.411,12.433,13.455,14.605,15.905,17.381,19.066,21.0,22.935
487,-0.4623,15.9017,0.08693,11.409,12.431,13.453,14.603,15.902,17.377,19.062,20.996,22.93
488,-0.4629,15.8985,0.08692,11.408,12.429,13.451,14.6,15.898,17.373,19.057,20.991,22.925
489,-0.4636,15.8953,0.08692,11.406,12.427,13.448,14.597,15.895,17.37,19.054,20.988,22.922
490,-0.4643,15.8922,0.08691,11.404,12.425,13.446,14.594,15.892,17.366,19.05,20.984,22.917
491,-0.465,15.8891,0.0869,11.403,12.423,13.444,14.592,15.889,17.363,19.046,20.979,22.913
492,-0.4657,15.8859,0.08689,11.401,12.421,13.441,14.589,15.886,17.359,19.042,20.975,22.908
493,-0.4663,15.8828,0.08689,11.399,12.419,13.439,14.586,15.883,17.356,19.038,20.971,22.904
494,-0.467,15.8797,0.08688,11.398,12.417,13.436,14.583,15.88,17.352,19.035,20.967,22.9
495,-0.4677,15.8766,0.08687,11.397,12.415,13.434,14.581,15.877,17.349,19.031,20.963,22.895
496,-0.4684,15.8735,0.08686,11.395,12.414,13.432,14.578,15.874,17.345,19.027,20.959,22.891
497,-0.469,15.8704,0.08686,11.393,12.411,13.429,14.575,15.87,17.342,19.023,20.955,22.887
498,-0.4697,15.8673,0.08685,11.392,12.409,13.427,14.572,15.867,17.339,19.019,20.951,22.883
499,-0.4704,15.8643,0.08684,11.39,12.408,13.425,14.57,15.864,17.335,19.016,20.947,22.878
500,-0.4711,15.8612,0.08683,11.389,12.406,13.423,14.567,15.861,17.332,19.012,20.943,22.874
501,-0.4717,15.8582,0.08683,11.387,12.404,13.42,14.565,15.858,17.328,19.008,20.939,22.87
502,-0.4724,15.8552,0.08682,11.386,12.402,13.418,14.562,15.855,17.325,19.004,20.935,22.866
503,-0.4731,15.8521,0.08681,11.384,12.4,13.416,14.559,15.852,17.321,19.001,20.931,22.861
504,-0.4737,15.8491,0.08681,11.383,12.398,13.414,14.557,15.849,17.318,18.997,20.927,22.858
505,-0.4744,15.8461,0.0868,11.381,12.396,13.411,14.554,15.846,17.315,18.993,20.923,22.853
506,-0.4751,15.8431,0.08679,11.38,12.394,13.409,14.551,15.843,17.311,18.99,20.919,22.849
507,-0.4757,15.8401,0.08678,11.378,12.393,13.407,14.549,15.84,17.308,18.986,20.915,22.845
508,-0.4764,15.8372,0.08678,11.377,12.391,13.405,14.546,15.837,17.305,18.983,20.912,22.841
509,-0.477,15.8342,0.08677,11.375,12.389,13.403,14.544,15.834,17.301,18.979,20.908,22.837
510,-0.4777,15.8313,0.08676,11.374,12.387,13.4,14.541,15.831,17.298,18.975,20.904,22.833
511,-0.4783,15.8283,0.08676,11.372,12.385,13.398,14.538,15.828,17.295,18.972,20.9,22.829
512,-0.479,15.8254,0.08675,11.371,12.383,13.396,14.536,15.825,17.292,18.968,20.896,22.825
513,-0.4797,15.8224,0.08674,11.369,12.382,13.394,14.533,15.822,17.288,18.964,20.892,22.82
514,-0.4803,15.8195,0.08673,11.368,12.38,13.392,14.531,15.82,17.285,18.96,20.888,22.816
515,-0.481,15.8166,0.08673,11.366,12.378,13.389,14.528,15.817,17.282,18.957,20.885,22.813
516,-0.4816,15.8137,0.08672,11.365,12.376,13.387,14.526,15.814,17.278,18.954,20.881,22.808
517,-0.4823,15.8108,0.08671,11.364,12.374,13.385,14.523,15.811,17.275,18.95,20.877,22.804
518,-0.4829,15.808,0.08671,11.362,12.372,13.383,14.521,15.808,17.272,18.947,20.874,22.801
519,-0.4836,15.8051,0.0867,11.361,12.371,13.381,14.518,15.805,17.269,18.943,20.87,22.797
520,-0.4842,15.8022,0.08669,11.359,12.369,13.379,14.516,15.802,17.266,18.939,20.866,22.792
521,-0.4848,15.7994,0.08668,11.358,12.367,13.377,14.513,15.799,17.262,18.936,20.862,22.788
522,-0.4855,15.7965,0.08668,11.356,12.365,13.374,14.511,15.796,17.259,18.933,20.859,22.785
523,-0.4861,15.7937,0.08667,11.355,12.364,13.372,14.508,15.794,17.256,18.929,20.855,22.781
524,-0.4868,15.7909,0.08666,11.354,12.362,13.37,14.506,15.791,17.253,18.925,20.851,22.777
525,-0.4874,15.7881,0.08666,11.352,12.36,13.368,14.503,15.788,17.25,18.922,20.848,22.773
526,-0.488,15.7853,0.08665,11.351,12.358,13.366,14.501,15.785,17.247,18.919,20.844,22.769
527,-0.4887,15.7825,0.08664,11.35,12.357,13.364,14.499,15.782,17.243,18.915,20.84,22.765
528,-0.4893,15.7797,0.08664,11.348,12.355,13.362,14.496,15.78,17.24,18.912,20.837,22.762
529,-0.49,15.7769,0.08663,11.347,12.353,13.36,14.494,15.777,17.237,18.908,20.833,22.758
530,-0.4906,15.7742,0.08662,11.346,12.352,13.358,14.491,15.774,17.234,18.905,20.829,22.754
531,-0.4912,15.7714,0.08662,11.344,12.35,13.356,14.489,15.771,17.231,18.902,20.826,22.75
532,-0.4919,15.7687,0.08661,11.343,12.348,13.354,14.486,15.769,17.228,18.898,20.822,22.746
533,-0.4925,15.7659,0.0866,11.341,12.347,13.352,14.484,15.766,17.225,18.895,20.818,22.742
534,-0.4931,15.7632,0.0866,11.34,12.345,13.349,14.482,15.763,17.222,18.892,20.815,22.739
535,-0.4937,15.7605,0.08659,11.339,12.343,13.348,14.479,15.76,17.219,18.888,20.812,22.735
536,-0.4944,15.7578,0.08658,11.337,12.342,13.346,14.477,15.758,17.216,18.885,20.808,22.731
537,-0.495,15.7551,0.08657,11.336,12.34,13.344,14.475,15.755,17.213,18.881,20.804,22.727
538,-0.4956,15.7524,0.08657,11.335,12.338,13.342,14.472,15.752,17.21,18.878,20.801,22.724
539,-0.4962,15.7497,0.08656,11.333,12.336,13.34,14.47,15.75,17.207,18.875,20.797,22.72
540,-0.4969,15.747,0.08655,11.332,12.335,13.338,14.468,15.747,17.204,18.871,20.794,22.716
541,-0.4975,15.7444,0.08655,11.331,12.333,13.336,14.465,15.744,17.201,18.869,20.791,22.713
542,-0.4981,15.7417,0.08654,11.329,12.332,13.334,14.463,15.742,17.198,18.865,20.787,22.709
543,-0.4987,15.7391,0.08653,11.328,12.33,13.332,14.461,15.739,17.195,18.862,20.783,22.705
544,-0.4993,15.7364,0.08653,11.327,12.328,13.33,14.458,15.736,17.192,18.859,20.78,22.702
545,-0.5,15.7338,0.08652,11.326,12.327,13.328,14.456,15.734,17.189,18.855,20.777,22.698
546,-0.5006,15.7312,0.08651,11.324,12.325,13.326,14.454,15.731,17.186,18.852,20.773,22.694
547,-0.5012,15.7286,0.08651,11.323,12.323,13.324,14.451,15.729,17.183,18.849,20.77,22.691
548,-0.5018,15.726,0.0865,11.322,12.322,13.322,14.449,15.726,17.18,18.846,20.766,22.687
549,-0.5024,15.7234,0.08649,11.321,12.32,13.32,14.447,15.723,17.177,18.842,20.763,22.683
550,-0.503,15.7208,0.08649,11.319,12.319,13.318,14.445,15.721,17.174,18.84,20.76,22.68
551,-0.5036,15.7183,0.08648,11.318,12.317,13.316,14.443,15.718,17.171,18.836,20.756,22.676
552,-0.5043,15.7157,0.08647,11.317,12.316,13.314,14.44,15.716,17.168,18.833,20.753,22.673
553,-0.5049,15.7132,0.08647,11.315,12.314,13.312,14.438,15.713,17.166,18.83,20.75,22.67
554,-0.5055,15.7106,0.08646,11.314,12.312,13.311,14.436,15.711,17.163,18.827,20.746,22.666
555,-0.5061,15.7081,0.08645,11.313,12.311,13.309,14.434,15.708,17.16,18.824,20.743,22.662
556,-0.5067,15.7056,0.08645,11.312,12.309,13.307,14.431,15.706,17.157,18.821,20.74,22.659
557,-0.5073,15.703,0.08644,11.31,12.308,13.305,14.429,15.703,17.154,18.818,20.736,22.655
558,-0.5079,15.7005,0.08643,11.309,12.306,13.303,14.427,15.7,17.151,18.814,20.733,22.651
559,-0.5085,15.698,0.08643,11.308,12.305,13.301,14.425,15.698,17.149,18.811,20.73,22.649
560,-0.5091,15.6956,0.08642,11.307,12.303,13.299,14.423,15.696,17.146,18.808,20.727,22.645
561,-0.5097,15.6931,0.08642,11.305,12.301,13.297,14.42,15.693,17.143,18.806,20.724,22.642
562,-0.5103,15.6906,0.08641,11.304,12.3,13.296,14.418,15.691,17.14,18.802,20.72,22.638
563,-0.5109,15.6882,0.0864,11.303,12.299,13.294,14.416,15.688,17.138,18.799,20.717,22.635
564,-0.5115,15.6857,0.0864,11.302,12.297,13.292,14.414,15.686,17.135,18.796,20.714,22.632
565,-0.5121,15.6833,0.08639,11.301,12.296,13.29,14.412,15.683,17.132,18.793,20.711,22.628
566,-0.5127,15.6808,0.08638,11.3,12.294,13.289,14.41,15.681,17.129,18.79,20.707,22.624
567,-0.5133,15.6784,0.08638,11.298,12.292,13.287,14.408,15.678,17.127,18.787,20.705,22.622
568,-0.5139,15.676,0.08637,11.297,12.291,13.285,14.406,15.676,17.124,18.784,20.701,22.618
569,-0.5145,15.6736,0.08636,11.296,12.29,13.283,14.404,15.674,17.121,18.781,20.698,22.615
570,-0.5151,15.6712,0.08636,11.295,12.288,13.281,14.401,15.671,17.119,18.779,20.695,22.612
571,-0.5156,15.6688,0.08635,11.294,12.287,13.28,14.399,15.669,17.116,18.775,20.692,22.608
572,-0.5162,15.6665,0.08634,11.293,12.285,13.278,14.397,15.666,17.113,18.772,20.688,22.605
573,-0.5168,15.6641,0.08634,11.291,12.284,13.276,14.395,15.664,17.111,18.77,20.686,22.602
574,-0.5174,15.6617,0.08633,11.29,12.282,13.274,14.393,15.662,17.108,18.767,20.682,22.598
575,-0.518,15.6594,0.08632,11.29,12.281,13.273,14.391,15.659,17.105,18.764,20.679,22.595
576,-0.5186,15.6571,0.08632,11.288,12.28,13.271,14.389,15.657,17.103,18.761,20.677,22.592
577,-0.5192,15.6547,0.08631,11.287,12.278,13.269,14.387,15.655,17.1,18.758,20.673,22.589
578,-0.5197,15.6524,0.08631,11.286,12.277,13.267,14.385,15.652,17.097,18.755,20.671,22.586
579,-0.5203,15.6501,0.0863,11.285,12.275,13.266,14.383,15.65,17.095,18.752,20.667,22.582
580,-0.5209,15.6478,0.08629,11.284,12.274,13.264,14.381,15.648,17.092,18.749,20.664,22.579
581,-0.5215,15.6455,0.08629,11.283,12.272,13.262,14.379,15.646,17.09,18.747,20.662,22.576
582,-0.5221,15.6432,0.08628,11.282,12.271,13.261,14.377,15.643,17.087,18.744,20.658,22.573
583,-0.5226,15.6409,0.08627,11.281,12.27,13.259,14.375,15.641,17.084,18.741,20.655,22.569
584,-0.5232,15.6387,0.08627,11.279,12.268,13.257,14.373,15.639,17.082,18.738,20.653,22.567
585,-0.5238,15.6364,0.08626,11.278,12.267,13.256,14.371,15.636,17.079,18.736,20.649,22.563
586,-0.5244,15.6342,0.08626,11.277,12.266,13.254,14.369,15.634,17.077,18.733,20.647,22.561
587,-0.525,15.6319,0.08625,11.276,12.264,13.252,14.367,15.632,17.074,18.73,20.644,22.557
588,-0.5255,15.6297,0.08624,11.275,12.263,13.251,14.366,15.63,17.072,18.727,20.641,22.554
589,-0.5261,15.6275,0.08624,11.274,12.262,13.249,14.364,15.628,17.069,18.725,20.638,22.552
590,-0.5267,15.6253,0.08623,11.273,12.26,13.248,14.362,15.625,17.067,18.722,20.635,22.548
591,-0.5272,15.6231,0.08622,11.272,12.259,13.246,14.36,15.623,17.064,18.719,20.632,22.545
592,-0.5278,15.6209,0.08622,11.271,12.258,13.244,14.358,15.621,17.062,18.717,20.629,22.542
593,-0.5284,15.6187,0.08621,11.27,12.256,13.243,14.356,15.619,17.059,18.714,20.626,22.539
594,-0.529,15.6165,0.08621,11.269,12.255,13.241,14.354,15.616,17.057,18.711,20.624,22.537
595,-0.5295,15.6144,0.0862,11.268,12.254,13.24,14.352,15.614,17.055,18.708,20.621,22.533
596,-0.5301,15.6122,0.08619,11.267,12.253,13.238,14.35,15.612,17.052,18.706,20.618,22.53
597,-0.5307,15.61,0.08619,11.266,12.251,13.236,14.348,15.61,17.05,18.703,20.615,22.527
598,-0.5312,15.6079,0.08618,11.265,12.25,13.235,14.347,15.608,17.047,18.7,20.612,22.524
599,-0.5318,15.6058,0.08618,11.264,12.248,13.233,14.345,15.606,17.045,18.698,20.61,22.522
600,-0.5323,15.6037,0.08617,11.263,12.247,13.232,14.343,15.604,17.043,18.695,20.607,22.518
601,-0.5329,15.6015,0.08616,11.262,12.246,13.23,14.341,15.602,17.04,18.692,20.604,22.515
602,-0.5335,15.5994,0.08616,11.261,12.245,13.229,14.339,15.599,17.038,18.69,20.601,22.513
603,-0.534,15.5973,0.08615,11.26,12.243,13.227,14.337,15.597,17.035,18.687,20.598,22.509
604,-0.5346,15.5953,0.08614,11.259,12.242,13.226,14.336,15.595,17.033,18.685,20.596,22.506
605,-0.5351,15.5932,0.08614,11.258,12.241,13.224,14.334,15.593,17.031,18.682,20.593,22.504
606,-0.5357,15.5911,0.08613,11.257,12.24,13.223,14.332,15.591,17.028,18.68,20.59,22.501
607,-0.5363,15.589,0.08613,11.256,12.238,13.221,14.33,15.589,17.026,18.677,20.588,22.499
608,-0.5368,15.587,0.08612,11.255,12.237,13.22,14.328,15.587,17.024,18.675,20.585,22.495
609,-0.5374,15.585,0.08611,11.254,12.236,13.218,14.327,15.585,17.021,18.672,20.582,22.492
610,-0.5379,15.5829,0.08611,11.253,12.235,13.217,14.325,15.583,17.019,18.67,20.58,22.49
611,-0.5385,15.5809,0.0861,11.252,12.234,13.215,14.323,15.581,17.017,18.667,20.577,22.487
612,-0.539,15.5789,0.0861,11.251,12.232,13.214,14.321,15.579,17.015,18.665,20.575,22.485
613,-0.5396,15.5769,0.08609,11.25,12.231,13.212,14.32,15.577,17.012,18.662,20.572,22.482
614,-0.5401,15.5749,0.08608,11.25,12.23,13.211,14.318,15.575,17.01,18.66,20.569,22.478
615,-0.5407,15.5729,0.08608,11.248,12.229,13.209,14.316,15.573,17.008,18.657,20.567,22.476
616,-0.5412,15.5709,0.08607,11.248,12.228,13.208,14.315,15.571,17.006,18.655,20.564,22.473
617,-0.5418,15.569,0.08607,11.247,12.227,13.206,14.313,15.569,17.004,18.653,20.562,22.471
618,-0.5423,15.567,0.08606,11.246,12.225,13.205,14.311,15.567,17.001,18.65,20.559,22.468
619,-0.5429,15.5651,0.08605,11.245,12.224,13.204,14.31,15.565,16.999,18.647,20.556,22.465
620,-0.5434,15.5631,0.08605,11.244,12.223,13.202,14.308,15.563,16.997,18.645,20.554,22.463
621,-0.544,15.5612,0.08604,11.243,12.222,13.201,14.306,15.561,16.995,18.643,20.551,22.46
622,-0.5445,15.5593,0.08604,11.242,12.221,13.199,14.304,15.559,16.993,18.641,20.549,22.458
623,-0.5451,15.5574,0.08603,11.242,12.22,13.198,14.303,15.557,16.99,18.638,20.546,22.455
624,-0.5456,15.5555,0.08603,11.24,12.219,13.197,14.301,15.556,16.988,18.636,20.544,22.453
625,-0.5461,15.5536,0.08602,11.24,12.218,13.195,14.3,15.554,16.986,18.633,20.542,22.45
626,-0.5467,15.5517,0.08601,11.239,12.217,13.194,14.298,15.552,16.984,18.631,20.539,22.447
627,-0.5472,15.5498,0.08601,11.238,12.215,13.193,14.296,15.55,16.982,18.629,20.537,22.445
628,-0.5478,15.548,0.086,11.237,12.214,13.191,14.295,15.548,16.98,18.626,20.534,22.442
629,-0.5483,15.5461,0.086,11.236,12.213,13.19,14.293,15.546,16.978,18.624,20.532,22.44
630,-0.5488,15.5443,0.08599,11.236,12.212,13.189,14.292,15.544,16.976,18.622,20.529,22.437
631,-0.5494,15.5424,0.08598,11.235,12.211,13.187,14.29,15.542,16.973,18.619,20.527,22.434
632,-0.5499,15.5406,0.08598,11.234,12.21,13.186,14.288,15.541,16.971,18.617,20.525,22.432
633,-0.5504,15.5388,0.08597,11.233,12.209,13.185,14.287,15.539,16.969,18.615,20.522,22.429
634,-0.551,15.537,0.08597,11.232,12.208,13.183,14.285,15.537,16.967,18.613,20.52,22.427
635,-0.5515,15.5352,0.08596,11.232,12.207,13.182,14.284,15.535,16.965,18.611,20.517,22.424
636,-0.552,15.5334,0.08596,11.231,12.206,13.181,14.282,15.533,16.963,18.609,20.515,22.422
637,-0.5526,15.5316,0.08595,11.23,12.205,13.179,14.281,15.532,16.961,18.606,20.513,22.419
638,-0.5531,15.5299,0.08594,11.229,12.204,13.178,14.279,15.53,16.959,18.604,20.51,22.417
639,-0.5536,15.5281,0.08594,11.228,12.203,13.177,14.278,15.528,16.957,18.602,20.508,22.415
640,-0.5542,15.5263,0.08593,11.228,12.202,13.176,14.276,15.526,16.955,18.6,20.506,22.412
641,-0.5547,15.5246,0.08593,11.227,12.201,13.174,14.275,15.525,16.953,18.598,20.504,22.41
642,-0.5552,15.5229,0.08592,11.226,12.2,13.173,14.273,15.523,16.951,18.595,20.501,22.407
643,-0.5557,15.5212,0.08591,11.226,12.199,13.172,14.272,15.521,16.949,18.593,20.499,22.405
644,-0.5563,15.5194,0.08591,11.225,12.198,13.171,14.27,15.519,16.948,18.591,20.497,22.403
645,-0.5568,15.5177,0.0859,11.224,12.197,13.17,14.269,15.518,16.946,18.589,20.494,22.4
646,-0.5573,15.5161,0.0859,11.223,12.196,13.168,14.267,15.516,16.944,18.587,20.493,22.398
647,-0.5578,15.5144,0.08589,11.222,12.195,13.167,14.266,15.514,16.942,18.585,20.49,22.396
648,-0.5584,15.5127,0.08589,11.222,12.194,13.166,14.264,15.513,16.94,18.583,20.488,22.394
649,-0.5589,15.511,0.08588,11.221,12.193,13.165,14.263,15.511,16.938,18.581,20.486,22.391
650,-0.5594,15.5094,0.08587,11.22,12.192,13.164,14.262,15.509,16.936,18.579,20.483,22.388
651,-0.5599,15.5077,0.08587,11.22,12.191,13.162,14.26,15.508,16.934,18.577,20.482,22.387
652,-0.5605,15.5061,0.08586,11.219,12.19,13.161,14.259,15.506,16.932,18.574,20.479,22.384
653,-0.561,15.5045,0.08586,11.218,12.189,13.16,14.257,15.504,16.931,18.573,20.478,22.383
654,-0.5615,15.5028,0.08585,11.218,12.188,13.159,14.256,15.503,16.929,18.57,20.475,22.38
655,-0.562,15.5012,0.08585,11.217,12.187,13.158,14.255,15.501,16.927,18.569,20.473,22.378
656,-0.5625,15.4996,0.08584,11.216,12.186,13.157,14.253,15.5,16.925,18.567,20.471,22.375
657,-0.563,15.498,0.08584,11.215,12.185,13.155,14.252,15.498,16.923,18.565,20.469,22.374
658,-0.5636,15.4965,0.08583,11.215,12.185,13.154,14.251,15.496,16.922,18.563,20.467,22.371
659,-0.5641,15.4949,0.08582,11.214,12.184,13.153,14.249,15.495,16.92,18.561,20.465,22.369
660,-0.5646,15.4933,0.08582,11.213,12.183,13.152,14.248,15.493,16.918,18.559,20.463,22.367
661,-0.5651,15.4918,0.08581,11.213,12.182,13.151,14.247,15.492,16.916,18.557,20.461,22.365
662,-0.5656,15.4902,0.08581,11.212,12.181,13.15,14.245,15.49,16.914,18.555,20.459,22.363
663,-0.5661,15.4887,0.0858,11.212,12.18,13.149,14.244,15.489,16.913,18.553,20.457,22.361
664,-0.5666,15.4872,0.0858,11.211,12.179,13.148,14.243,15.487,16.911,18.551,20.455,22.359
665,-0.5672,15.4856,0.08579,11.21,12.179,13.147,14.241,15.486,16.909,18.549,20.453,22.356
666,-0.5677,15.4841,0.08579,11.21,12.178,13.146,14.24,15.484,16.908,18.548,20.451,22.355
667,-0.5682,15.4826,0.08578,11.209,12.177,13.145,14.239,15.483,16.906,18.545,20.449,22.352
668,-0.5687,15.4811,0.08577,11.209,12.176,13.144,14.237,15.481,16.904,18.543,20.447,22.35
669,-0.5692,15.4797,0.08577,11.208,12.175,13.143,14.236,15.48,16.903,18.542,20.445,22.349
670,-0.5697,15.4782,0.08576,11.207,12.175,13.142,14.235,15.478,16.901,18.54,20.443,22.346
671,-0.5702,15.4767,0.08576,11.207,12.174,13.14,14.234,15.477,16.899,18.538,20.441,22.345
672,-0.5707,15.4753,0.08575,11.206,12.173,13.14,14.232,15.475,16.897,18.536,20.439,22.342
673,-0.5712,15.4738,0.08575,11.205,12.172,13.138,14.231,15.474,16.896,18.535,20.438,22.341
674,-0.5717,15.4724,0.08574,11.205,12.171,13.138,14.23,15.472,16.894,18.533,20.436,22.338
675,-0.5722,15.471,0.08574,11.204,12.17,13.136,14.229,15.471,16.893,18.531,20.434,22.337
676,-0.5727,15.4695,0.08573,11.204,12.17,13.135,14.228,15.47,16.891,18.529,20.432,22.335
677,-0.5732,15.4681,0.08573,11.203,12.169,13.134,14.226,15.468,16.889,18.528,20.43,22.333
678,-0.5737,15.4667,0.08572,11.203,12.168,13.133,14.225,15.467,16.888,18.526,20.428,22.331
679,-0.5742,15.4653,0.08571,11.202,12.167,13.133,14.224,15.465,16.886,18.524,20.426,22.328
680,-0.5747,15.4639,0.08571,11.202,12.167,13.132,14.223,15.464,16.885,18.522,20.425,22.327
681,-0.5752,15.4626,0.0857,11.201,12.166,13.131,14.222,15.463,16.883,18.52,20.423,22.325
682,-0.5757,15.4612,0.0857,11.201,12.165,13.13,14.22,15.461,16.882,18.519,20.421,22.324
683,-0.5762,15.4598,0.08569,11.2,12.164,13.129,14.219,15.46,16.88,18.517,20.419,22.321
684,-0.5767,15.4585,0.08569,11.199,12.164,13.128,14.218,15.458,16.878,18.516,20.418,22.32
685,-0.5772,15.4572,0.08568,11.199,12.163,13.127,14.217,15.457,16.877,18.514,20.416,22.318
686,-0.5777,15.4558,0.08568,11.198,12.162,13.126,14.216,15.456,16.875,18.512,20.414,22.316
687,-0.5782,15.4545,0.08567,11.198,12.162,13.125,14.215,15.454,16.874,18.51,20.412,22.314
688,-0.5787,15.4532,0.08567,11.197,12.161,13.124,14.214,15.453,16.872,18.509,20.411,22.313
689,-0.5792,15.4519,0.08566,11.197,12.16,13.123,14.213,15.452,16.871,18.507,20.409,22.311
690,-0.5797,15.4506,0.08565,11.197,12.16,13.123,14.212,15.451,16.869,18.505,20.407,22.309
691,-0.5802,15.4493,0.08565,11.196,12.159,13.121,14.21,15.449,16.868,18.504,20.406,22.307
692,-0.5807,15.448,0.08564,11.196,12.158,13.121,14.209,15.448,16.866,18.502,20.404,22.305
693,-0.5812,15.4467,0.08564,11.195,12.157,13.12,14.208,15.447,16.865,18.501,20.402,22.304
694,-0.5817,15.4455,0.08563,11.195,12.157,13.119,14.207,15.446,16.864,18.499,20.4,22.302
695,-0.5821,15.4442,0.08563,11.194,12.156,13.118,14.206,15.444,16.862,18.498,20.399,22.301
696,-0.5826,15.443,0.08562,11.194,12.156,13.117,14.205,15.443,16.861,18.496,20.397,22.298
697,-0.5831,15.4417,0.08562,11.193,12.155,13.116,14.204,15.442,16.859,18.495,20.396,22.297
698,-0.5836,15.4405,0.08561,11.193,12.154,13.116,14.203,15.44,16.858,18.493,20.394,22.295
699,-0.5841,15.4393,0.08561,11.192,12.154,13.115,14.202,15.439,16.857,18.492,20.393,22.294
700,-0.5846,15.4381,0.0856,11.192,12.153,13.114,14.201,15.438,16.855,18.49,20.391,22.292
701,-0.5851,15.4368,0.0856,11.191,12.152,13.113,14.2,15.437,16.854,18.488,20.39,22.291
702,-0.5855,15.4356,0.08559,11.191,12.152,13.112,14.199,15.436,16.852,18.487,20.388,22.289
703,-0.586,15.4345,0.08559,11.191,12.151,13.111,14.198,15.434,16.851,18.486,20.387,22.288
704,-0.5865,15.4333,0.08558,11.19,12.151,13.111,14.197,15.433,16.85,18.484,20.385,22.286
705,-0.587,15.4321,0.08558,11.19,12.15,13.11,14.196,15.432,16.848,18.483,20.384,22.285
706,-0.5875,15.4309,0.08557,11.19,12.149,13.109,14.195,15.431,16.847,18.481,20.382,22.282
707,-0.588,15.4298,0.08556,11.189,12.149,13.108,14.194,15.43,16.846,18.479,20.38,22.281
708,-0.5884,15.4286,0.08556,11.189,12.148,13.107,14.193,15.429,16.844,18.478,20.379,22.279
709,-0.5889,15.4275,0.08555,11.189,12.148,13.107,14.192,15.428,16.843,18.476,20.377,22.277
710,-0.5894,15.4263,0.08555,11.188,12.147,13.106,14.191,15.426,16.842,18.475,20.376,22.276
711,-0.5899,15.4252,0.08554,11.188,12.147,13.105,14.19,15.425,16.84,18.474,20.374,22.274
712,-0.5904,15.4241,0.08554,11.187,12.146,13.104,14.189,15.424,16.839,18.472,20.373,22.273
713,-0.5908,15.423,0.08553,11.187,12.145,13.104,14.188,15.423,16.838,18.471,20.371,22.271
714,-0.5913,15.4219,0.08553,11.186,12.145,13.103,14.187,15.422,16.837,18.47,20.37,22.27
715,-0.5918,15.4208,0.08552,11.186,12.144,13.102,14.187,15.421,16.835,18.468,20.368,22.269
716,-0.5923,15.4197,0.08552,11.186,12.144,13.101,14.186,15.42,16.834,18.467,20.367,22.268
717,-0.5927,15.4186,0.08551,11.186,12.143,13.101,14.185,15.419,16.833,18.465,20.365,22.266
