Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
186,1,42.2744,0.03086,38.243,39.239,39.821,40.129,40.603,40.922,41.394,42.274,43.154,43.627,43.946,44.42,44.728,45.309,46.306
187,1,42.2963,0.03085,38.264,39.261,39.842,40.15,40.624,40.944,41.416,42.296,43.176,43.649,43.969,44.443,44.75,45.332,46.329
188,1,42.3181,0.03085,38.284,39.281,39.863,40.171,40.645,40.965,41.438,42.318,43.199,43.671,43.991,44.465,44.774,45.355,46.352
189,1,42.3398,0.03085,38.303,39.301,39.883,40.191,40.666,40.986,41.459,42.34,43.221,43.694,44.014,44.488,44.796,45.378,46.376
190,1,42.3614,0.03084,38.324,39.322,39.904,40.213,40.687,41.007,41.48,42.361,43.243,43.715,44.036,44.51,44.819,45.401,46.399
191,1,42.3829,0.03084,38.344,39.342,39.925,40.233,40.708,41.028,41.501,42.383,43.265,43.738,44.058,44.533,44.841,45.424,46.422
192,1,42.4042,0.03083,38.364,39.363,39.945,40.254,40.729,41.049,41.522,42.404,43.286,43.759,44.08,44.555,44.863,45.445,46.444
193,1,42.4255,0.03083,38.384,39.383,39.965,40.274,40.749,41.07,41.543,42.426,43.308,43.781,44.102,44.577,44.886,45.468,46.467
194,1,42.4466,0.03082,38.404,39.403,39.986,40.295,40.77,41.091,41.564,42.447,43.329,43.802,44.123,44.598,44.907,45.49,46.489
195,1,42.4676,0.03082,38.423,39.423,40.006,40.315,40.79,41.111,41.585,42.468,43.35,43.824,44.145,44.62,44.929,45.512,46.512
196,1,42.4885,0.03082,38.442,39.442,40.026,40.335,40.81,41.131,41.605,42.489,43.372,43.846,44.167,44.642,44.951,45.535,46.535
197,1,42.5093,0.03081,38.462,39.462,40.046,40.355,40.831,41.152,41.626,42.509,43.393,43.867,44.188,44.664,44.973,45.556,46.557
198,1,42.53,0.03081,38.481,39.482,40.066,40.375,40.851,41.172,41.646,42.53,43.414,43.888,44.209,44.685,44.994,45.578,46.579
199,1,42.5506,0.0308,38.501,39.502,40.086,40.395,40.871,41.192,41.667,42.551,43.435,43.909,44.23,44.706,45.015,45.599,46.601
200,1,42.5711,0.0308,38.519,39.521,40.105,40.414,40.891,41.212,41.687,42.571,43.455,43.93,44.251,44.728,45.037,45.621,46.623
201,1,42.5915,0.03079,38.539,39.541,40.125,40.434,40.911,41.232,41.707,42.592,43.476,43.951,44.272,44.749,45.058,45.642,46.644
202,1,42.6117,0.03079,38.557,39.559,40.144,40.454,40.93,41.252,41.727,42.612,43.497,43.972,44.293,44.77,45.079,45.664,46.666
203,1,42.6319,0.03079,38.576,39.578,40.163,40.473,40.95,41.271,41.747,42.632,43.517,43.992,44.314,44.791,45.101,45.686,46.688
204,1,42.6519,0.03078,38.595,39.598,40.183,40.492,40.969,41.291,41.766,42.652,43.537,44.013,44.334,44.811,45.121,45.706,46.709
205,1,42.6719,0.03078,38.613,39.616,40.202,40.511,40.989,41.311,41.786,42.672,43.558,44.033,44.355,44.832,45.142,45.727,46.731
206,1,42.6917,0.03077,38.632,39.636,40.221,40.531,41.008,41.33,41.806,42.692,43.578,44.053,44.375,44.852,45.162,45.748,46.751
207,1,42.7115,0.03077,38.65,39.654,40.24,40.55,41.027,41.349,41.825,42.712,43.598,44.074,44.396,44.873,45.183,45.769,46.773
208,1,42.7311,0.03077,38.668,39.672,40.258,40.568,41.046,41.368,41.844,42.731,43.618,44.094,44.416,44.894,45.204,45.79,46.794
209,1,42.7507,0.03076,38.687,39.692,40.277,40.588,41.065,41.388,41.864,42.751,43.638,44.114,44.436,44.914,45.224,45.81,46.814
210,1,42.7701,0.03076,38.705,39.71,40.296,40.606,41.084,41.407,41.883,42.77,43.657,44.134,44.456,44.934,45.244,45.831,46.836
211,1,42.7894,0.03075,38.723,39.728,40.315,40.625,41.103,41.426,41.902,42.789,43.677,44.153,44.476,44.954,45.264,45.85,46.855
212,1,42.8087,0.03075,38.741,39.746,40.333,40.643,41.122,41.444,41.921,42.809,43.697,44.173,44.496,44.974,45.285,45.871,46.877
213,1,42.8278,0.03075,38.758,39.764,40.351,40.662,41.14,41.463,41.94,42.828,43.716,44.193,44.516,44.994,45.305,45.891,46.897
214,1,42.8469,0.03074,38.777,39.783,40.37,40.68,41.159,41.482,41.959,42.847,43.735,44.212,44.535,45.013,45.324,45.911,46.917
215,1,42.8658,0.03074,38.794,39.8,40.387,40.698,41.177,41.5,41.977,42.866,43.755,44.232,44.554,45.033,45.344,45.931,46.938
216,1,42.8846,0.03073,38.812,39.819,40.406,40.717,41.196,41.519,41.996,42.885,43.773,44.25,44.573,45.052,45.363,45.95,46.957
217,1,42.9034,0.03073,38.829,39.836,40.424,40.735,41.214,41.537,42.014,42.903,43.793,44.27,44.593,45.072,45.383,45.971,46.978
218,1,42.922,0.03073,38.846,39.854,40.441,40.752,41.232,41.555,42.032,42.922,43.812,44.289,44.612,45.092,45.403,45.99,46.998
219,1,42.9406,0.03072,38.864,39.872,40.46,40.771,41.25,41.573,42.051,42.941,43.83,44.308,44.631,45.11,45.422,46.009,47.017
220,1,42.9591,0.03072,38.881,39.889,40.477,40.788,41.268,41.591,42.069,42.959,43.849,44.327,44.65,45.13,45.441,46.029,47.037
221,1,42.9774,0.03072,38.897,39.906,40.494,40.806,41.285,41.609,42.087,42.977,43.868,44.346,44.669,45.149,45.461,46.049,47.057
222,1,42.9957,0.03071,38.915,39.924,40.512,40.824,41.304,41.627,42.105,42.996,43.886,44.364,44.688,45.168,45.479,46.067,47.076
223,1,43.0139,0.03071,38.932,39.941,40.529,40.841,41.321,41.645,42.123,43.014,43.905,44.383,44.707,45.187,45.498,46.087,47.096
224,1,43.032,0.0307,38.95,39.959,40.547,40.859,41.339,41.663,42.141,43.032,43.923,44.401,44.725,45.205,45.517,46.105,47.114
225,1,43.05,0.0307,38.966,39.975,40.564,40.876,41.356,41.68,42.159,43.05,43.941,44.42,44.744,45.224,45.536,46.125,47.134
226,1,43.0679,0.0307,38.982,39.992,40.581,40.893,41.373,41.698,42.176,43.068,43.96,44.438,44.762,45.243,45.555,46.144,47.154
227,1,43.0857,0.03069,38.999,40.01,40.599,40.911,41.391,41.715,42.194,43.086,43.978,44.456,44.78,45.261,45.573,46.162,47.172
228,1,43.1034,0.03069,39.016,40.026,40.615,40.928,41.408,41.732,42.211,43.103,43.996,44.474,44.799,45.279,45.591,46.181,47.191
229,1,43.1211,0.03069,39.032,40.042,40.632,40.944,41.425,41.749,42.228,43.121,44.014,44.493,44.817,45.298,45.61,46.2,47.211
230,1,43.1386,0.03068,39.049,40.06,40.649,40.962,41.442,41.767,42.246,43.139,44.031,44.51,44.835,45.316,45.628,46.218,47.228
231,1,43.1561,0.03068,39.065,40.076,40.666,40.978,41.459,41.784,42.263,43.156,44.049,44.528,44.853,45.334,45.646,46.236,47.248
232,1,43.1734,0.03067,39.082,40.093,40.683,40.995,41.476,41.801,42.28,43.173,44.067,44.546,44.87,45.351,45.664,46.254,47.265
233,1,43.1907,0.03067,39.097,40.109,40.699,41.012,41.493,41.818,42.297,43.191,44.084,44.564,44.888,45.37,45.682,46.272,47.284
234,1,43.2079,0.03067,39.113,40.125,40.715,41.028,41.51,41.834,42.314,43.208,44.102,44.581,44.906,45.388,45.7,46.291,47.303
235,1,43.225,0.03066,39.13,40.142,40.732,41.045,41.527,41.851,42.331,43.225,44.119,44.599,44.923,45.405,45.718,46.308,47.32
236,1,43.2421,0.03066,39.145,40.158,40.749,41.061,41.543,41.868,42.348,43.242,44.136,44.616,44.941,45.423,45.736,46.326,47.339
237,1,43.259,0.03066,39.16,40.174,40.764,41.077,41.559,41.884,42.364,43.259,44.154,44.634,44.959,45.441,45.754,46.344,47.358
238,1,43.2759,0.03065,39.177,40.19,40.781,41.094,41.576,41.901,42.381,43.276,44.171,44.651,44.976,45.458,45.771,46.362,47.375
239,1,43.2926,0.03065,39.192,40.206,40.797,41.11,41.592,41.917,42.398,43.293,44.188,44.668,44.993,45.475,45.788,46.379,47.393
240,1,43.3093,0.03065,39.207,40.221,40.813,41.126,41.608,41.934,42.414,43.309,44.205,44.685,45.01,45.493,45.806,46.397,47.411
241,1,43.3259,0.03064,39.224,40.238,40.829,41.142,41.625,41.95,42.431,43.326,44.221,44.702,45.027,45.509,45.823,46.414,47.428
242,1,43.3424,0.03064,39.239,40.253,40.845,41.158,41.64,41.966,42.447,43.342,44.238,44.719,45.044,45.527,45.84,46.432,47.446
243,1,43.3589,0.03063,39.255,40.269,40.861,41.174,41.657,41.982,42.463,43.359,44.255,44.735,45.061,45.543,45.857,46.448,47.463
244,1,43.3753,0.03063,39.27,40.285,40.877,41.19,41.673,41.998,42.479,43.375,44.271,44.752,45.078,45.561,45.874,46.466,47.481
245,1,43.3915,0.03063,39.284,40.3,40.892,41.205,41.688,42.014,42.495,43.392,44.288,44.769,45.095,45.578,45.891,46.483,47.499
246,1,43.4077,0.03062,39.3,40.316,40.908,41.221,41.704,42.03,42.511,43.408,44.304,44.785,45.111,45.594,45.908,46.5,47.515
247,1,43.4239,0.03062,39.315,40.331,40.923,41.237,41.72,42.046,42.527,43.424,44.321,44.802,45.128,45.611,45.925,46.517,47.533
248,1,43.4399,0.03062,39.329,40.346,40.938,41.252,41.735,42.061,42.543,43.44,44.337,44.818,45.145,45.628,45.942,46.534,47.55
249,1,43.4559,0.03061,39.345,40.361,40.954,41.268,41.751,42.077,42.559,43.456,44.353,44.835,45.161,45.644,45.958,46.55,47.566
250,1,43.4717,0.03061,39.36,40.376,40.969,41.283,41.766,42.093,42.574,43.472,44.369,44.851,45.177,45.66,45.974,46.567,47.584
251,1,43.4876,0.03061,39.374,40.391,40.984,41.298,41.782,42.108,42.59,43.488,44.385,44.867,45.194,45.677,45.991,46.584,47.601
252,1,43.5033,0.0306,39.39,40.406,41.0,41.314,41.797,42.124,42.605,43.503,44.401,44.883,45.209,45.693,46.007,46.6,47.617
253,1,43.5189,0.0306,39.404,40.421,41.014,41.328,41.812,42.139,42.621,43.519,44.417,44.899,45.226,45.709,46.024,46.617,47.634
254,1,43.5345,0.0306,39.418,40.435,41.029,41.343,41.827,42.154,42.636,43.535,44.433,44.915,45.242,45.726,46.04,46.634,47.651
255,1,43.55,0.03059,39.433,40.451,41.044,41.359,41.843,42.169,42.651,43.55,44.449,44.931,45.257,45.741,46.056,46.649,47.667
256,1,43.5654,0.03059,39.447,40.465,41.059,41.373,41.858,42.184,42.667,43.565,44.464,44.947,45.273,45.757,46.072,46.666,47.684
257,1,43.5808,0.03059,39.461,40.479,41.073,41.388,41.872,42.199,42.682,43.581,44.48,44.963,45.289,45.774,46.088,46.682,47.701
258,1,43.5961,0.03058,39.476,40.495,41.089,41.403,41.888,42.214,42.697,43.596,44.495,44.978,45.305,45.789,46.104,46.698,47.716
259,1,43.6113,0.03058,39.49,40.509,41.103,41.418,41.902,42.229,42.712,43.611,44.511,44.994,45.32,45.805,46.12,46.714,47.733
260,1,43.6264,0.03058,39.504,40.523,41.117,41.432,41.917,42.244,42.727,43.626,44.526,45.009,45.336,45.821,46.136,46.73,47.749
261,1,43.6415,0.03057,39.519,40.538,41.132,41.447,41.932,42.259,42.742,43.642,44.541,45.024,45.351,45.836,46.151,46.745,47.764
262,1,43.6564,0.03057,39.532,40.552,41.146,41.461,41.946,42.273,42.756,43.656,44.557,45.04,45.367,45.852,46.166,46.761,47.781
263,1,43.6714,0.03057,39.546,40.566,41.16,41.475,41.96,42.288,42.771,43.671,44.572,45.055,45.382,45.867,46.182,46.777,47.797
264,1,43.6862,0.03056,39.561,40.58,41.175,41.49,41.975,42.303,42.786,43.686,44.587,45.07,45.397,45.882,46.197,46.792,47.812
265,1,43.701,0.03056,39.574,40.594,41.189,41.504,41.989,42.317,42.8,43.701,44.602,45.085,45.413,45.898,46.213,46.808,47.828
266,1,43.7157,0.03056,39.587,40.608,41.203,41.518,42.004,42.331,42.815,43.716,44.617,45.1,45.428,45.913,46.228,46.824,47.844
267,1,43.7303,0.03055,39.602,40.622,41.218,41.533,42.018,42.346,42.829,43.73,44.631,45.115,45.442,45.928,46.243,46.838,47.859
268,1,43.7449,0.03055,39.615,40.636,41.231,41.547,42.032,42.36,42.844,43.745,44.646,45.13,45.458,45.943,46.258,46.854,47.875
269,1,43.7594,0.03055,39.628,40.649,41.245,41.56,42.046,42.374,42.858,43.759,44.661,45.145,45.473,45.958,46.274,46.869,47.891
270,1,43.7738,0.03054,39.643,40.664,41.259,41.575,42.061,42.388,42.872,43.774,44.675,45.159,45.487,45.973,46.288,46.884,47.905
271,1,43.7882,0.03054,39.656,40.677,41.273,41.589,42.074,42.402,42.886,43.788,44.69,45.174,45.502,45.988,46.303,46.899,47.921
272,1,43.8025,0.03054,39.669,40.69,41.287,41.602,42.088,42.416,42.9,43.803,44.705,45.189,45.517,46.003,46.318,46.915,47.936
273,1,43.8167,0.03053,39.683,40.705,41.301,41.616,42.102,42.43,42.914,43.817,44.719,45.203,45.531,46.017,46.333,46.929,47.951
274,1,43.8309,0.03053,39.696,40.718,41.314,41.63,42.116,42.444,42.928,43.831,44.733,45.218,45.546,46.032,46.348,46.944,47.966
275,1,43.845,0.03053,39.708,40.731,41.327,41.643,42.13,42.458,42.942,43.845,44.748,45.232,45.56,46.047,46.363,46.959,47.982
276,1,43.859,0.03052,39.722,40.745,41.341,41.657,42.144,42.472,42.956,43.859,44.762,45.246,45.574,46.061,46.377,46.973,47.996
277,1,43.873,0.03052,39.735,40.758,41.355,41.671,42.157,42.485,42.97,43.873,44.776,45.261,45.589,46.075,46.391,46.988,48.011
278,1,43.8869,0.03052,39.748,40.771,41.368,41.684,42.17,42.499,42.983,43.887,44.79,45.275,45.603,46.09,46.406,47.003,48.026
279,1,43.9007,0.03051,39.762,40.785,41.382,41.698,42.184,42.512,42.997,43.901,44.804,45.289,45.617,46.104,46.42,47.017,48.04
280,1,43.9145,0.03051,39.774,40.798,41.395,41.711,42.197,42.526,43.011,43.915,44.818,45.303,45.632,46.118,46.434,47.031,48.055
281,1,43.9282,0.03051,39.787,40.81,41.407,41.724,42.211,42.539,43.024,43.928,44.832,45.317,45.646,46.133,46.449,47.046,48.07
282,1,43.9419,0.0305,39.8,40.824,41.421,41.737,42.224,42.553,43.038,43.942,44.846,45.331,45.659,46.146,46.463,47.06,48.084
283,1,43.9555,0.0305,39.813,40.837,41.434,41.75,42.237,42.566,43.051,43.956,44.86,45.345,45.674,46.161,46.477,47.074,48.098
284,1,43.969,0.0305,39.825,40.849,41.447,41.763,42.25,42.579,43.064,43.969,44.874,45.359,45.688,46.175,46.491,47.089,48.113
285,1,43.9824,0.03049,39.838,40.863,41.46,41.777,42.264,42.593,43.078,43.982,44.887,45.372,45.701,46.188,46.505,47.102,48.126
286,1,43.9959,0.03049,39.851,40.875,41.473,41.789,42.277,42.606,43.091,43.996,44.901,45.386,45.715,46.202,46.519,47.117,48.141
287,1,44.0092,0.03049,39.863,40.888,41.485,41.802,42.29,42.618,43.104,44.009,44.914,45.4,45.729,46.216,46.533,47.131,48.156
288,1,44.0225,0.03049,39.875,40.9,41.498,41.815,42.302,42.631,43.117,44.023,44.928,45.414,45.743,46.23,46.547,47.145,48.17
289,1,44.0357,0.03048,39.888,40.913,41.511,41.828,42.316,42.645,43.13,44.036,44.941,45.427,45.756,46.243,46.56,47.158,48.183
290,1,44.0489,0.03048,39.9,40.926,41.524,41.841,42.328,42.657,43.143,44.049,44.954,45.44,45.77,46.257,46.574,47.172,48.198
291,1,44.062,0.03048,39.912,40.938,41.536,41.853,42.341,42.67,43.156,44.062,44.968,45.454,45.783,46.271,46.588,47.186,48.212
292,1,44.0751,0.03047,39.925,40.951,41.549,41.866,42.354,42.683,43.169,44.075,44.981,45.467,45.796,46.284,46.601,47.199,48.225
293,1,44.088,0.03047,39.937,40.963,41.561,41.878,42.366,42.696,43.182,44.088,44.994,45.48,45.81,46.298,46.615,47.213,48.239
294,1,44.101,0.03047,39.948,40.975,41.574,41.891,42.379,42.708,43.195,44.101,45.007,45.494,45.823,46.311,46.628,47.227,48.254
295,1,44.1139,0.03046,39.962,40.988,41.587,41.904,42.392,42.721,43.208,44.114,45.02,45.507,45.836,46.324,46.641,47.24,48.266
296,1,44.1267,0.03046,39.973,41.0,41.599,41.916,42.404,42.734,43.22,44.127,45.033,45.52,45.849,46.338,46.655,47.254,48.28
297,1,44.1395,0.03046,39.985,41.012,41.611,41.928,42.416,42.746,43.233,44.14,45.046,45.533,45.863,46.351,46.668,47.267,48.294
298,1,44.1522,0.03045,39.998,41.025,41.624,41.941,42.429,42.759,43.245,44.152,45.059,45.546,45.875,46.364,46.681,47.28,48.307
299,1,44.1648,0.03045,40.009,41.036,41.635,41.953,42.441,42.771,43.258,44.165,45.072,45.559,45.888,46.377,46.694,47.293,48.321
300,1,44.1774,0.03045,40.02,41.048,41.647,41.965,42.453,42.783,43.27,44.177,45.085,45.572,45.901,46.39,46.707,47.307,48.334
301,1,44.19,0.03045,40.032,41.06,41.659,41.977,42.466,42.795,43.282,44.19,45.098,45.585,45.914,46.403,46.721,47.32,48.348
302,1,44.2025,0.03044,40.045,41.072,41.672,41.989,42.478,42.808,43.295,44.203,45.11,45.597,45.927,46.416,46.733,47.333,48.36
303,1,44.2149,0.03044,40.056,41.084,41.684,42.001,42.49,42.82,43.307,44.215,45.123,45.61,45.94,46.429,46.746,47.346,48.374
304,1,44.2273,0.03044,40.067,41.095,41.695,42.013,42.502,42.832,43.319,44.227,45.135,45.623,45.953,46.442,46.759,47.359,48.388
305,1,44.2396,0.03043,40.079,41.108,41.708,42.025,42.514,42.844,43.332,44.24,45.148,45.635,45.965,46.454,46.772,47.371,48.4
306,1,44.2519,0.03043,40.091,41.119,41.719,42.037,42.526,42.856,43.344,44.252,45.16,45.648,45.978,46.467,46.785,47.385,48.413
307,1,44.2641,0.03043,40.102,41.131,41.731,42.049,42.538,42.868,43.356,44.264,45.173,45.66,45.99,46.48,46.797,47.398,48.427
308,1,44.2763,0.03043,40.113,41.142,41.742,42.06,42.55,42.88,43.368,44.276,45.185,45.673,46.003,46.492,46.81,47.411,48.44
309,1,44.2884,0.03042,40.125,41.154,41.754,42.072,42.562,42.892,43.38,44.288,45.197,45.685,46.015,46.504,46.822,47.423,48.452
310,1,44.3005,0.03042,40.136,41.165,41.766,42.084,42.573,42.904,43.392,44.301,45.209,45.697,46.028,46.517,46.835,47.436,48.465
311,1,44.3125,0.03042,40.147,41.177,41.777,42.095,42.585,42.915,43.403,44.313,45.222,45.71,46.04,46.53,46.848,47.448,48.478
312,1,44.3245,0.03041,40.159,41.189,41.789,42.107,42.597,42.927,43.415,44.325,45.234,45.722,46.052,46.542,46.86,47.46,48.49
313,1,44.3364,0.03041,40.17,41.2,41.801,42.119,42.609,42.939,43.427,44.336,45.246,45.734,46.064,46.554,46.872,47.473,48.503
314,1,44.3483,0.03041,40.181,41.211,41.812,42.13,42.62,42.951,43.439,44.348,45.258,45.746,46.077,46.567,46.885,47.486,48.516
315,1,44.3601,0.0304,40.193,41.223,41.824,42.142,42.632,42.962,43.451,44.36,45.27,45.758,46.088,46.578,46.896,47.497,48.527
316,1,44.3719,0.0304,40.203,41.234,41.835,42.153,42.643,42.974,43.462,44.372,45.282,45.77,46.101,46.591,46.909,47.51,48.54
317,1,44.3836,0.0304,40.214,41.245,41.846,42.164,42.654,42.985,43.474,44.384,45.294,45.782,46.113,46.603,46.921,47.522,48.553
318,1,44.3952,0.0304,40.225,41.256,41.857,42.175,42.666,42.996,43.485,44.395,45.306,45.794,46.125,46.615,46.934,47.535,48.566
319,1,44.4069,0.03039,40.237,41.267,41.869,42.187,42.677,43.008,43.497,44.407,45.317,45.806,46.136,46.627,46.945,47.546,48.577
320,1,44.4184,0.03039,40.247,41.278,41.88,42.198,42.688,43.019,43.508,44.418,45.329,45.817,46.148,46.639,46.957,47.559,48.59
321,1,44.43,0.03039,40.257,41.289,41.891,42.209,42.7,43.031,43.519,44.43,45.341,45.829,46.16,46.651,46.969,47.571,48.603
322,1,44.4414,0.03038,40.269,41.301,41.902,42.221,42.711,43.042,43.531,44.441,45.352,45.841,46.172,46.662,46.981,47.582,48.614
323,1,44.4529,0.03038,40.28,41.311,41.913,42.232,42.722,43.053,43.542,44.453,45.364,45.853,46.184,46.674,46.993,47.595,48.626
324,1,44.4643,0.03038,40.29,41.322,41.924,42.242,42.733,43.064,43.553,44.464,45.375,45.864,46.195,46.686,47.005,47.607,48.639
325,1,44.4756,0.03038,40.3,41.332,41.934,42.253,42.744,43.075,43.564,44.476,45.387,45.876,46.207,46.698,47.017,47.619,48.651
326,1,44.4869,0.03037,40.312,41.344,41.946,42.265,42.755,43.087,43.576,44.487,45.398,45.887,46.218,46.709,47.028,47.63,48.662
327,1,44.4981,0.03037,40.322,41.354,41.956,42.275,42.766,43.097,43.587,44.498,45.41,45.899,46.23,46.721,47.04,47.642,48.674
328,1,44.5093,0.03037,40.332,41.365,41.967,42.286,42.777,43.108,43.598,44.509,45.421,45.91,46.242,46.733,47.052,47.654,48.687
329,1,44.5205,0.03037,40.342,41.375,41.978,42.297,42.788,43.119,43.609,44.521,45.432,45.922,46.253,46.744,47.063,47.666,48.699
330,1,44.5316,0.03036,40.354,41.386,41.989,42.308,42.799,43.13,43.62,44.532,45.443,45.933,46.264,46.755,47.074,47.677,48.71
331,1,44.5427,0.03036,40.364,41.397,41.999,42.318,42.81,43.141,43.631,44.543,45.455,45.944,46.276,46.767,47.086,47.689,48.722
332,1,44.5537,0.03036,40.374,41.407,42.01,42.329,42.82,43.152,43.641,44.554,45.466,45.956,46.287,46.779,47.098,47.7,48.734
333,1,44.5646,0.03035,40.385,41.418,42.021,42.34,42.831,43.163,43.652,44.565,45.477,45.966,46.298,46.789,47.108,47.711,48.744
334,1,44.5756,0.03035,40.395,41.428,42.031,42.35,42.842,43.173,43.663,44.576,45.488,45.978,46.309,46.801,47.12,47.723,48.756
335,1,44.5865,0.03035,40.405,41.438,42.041,42.361,42.852,43.184,43.674,44.587,45.499,45.989,46.321,46.812,47.132,47.735,48.768
336,1,44.5973,0.03035,40.415,41.449,42.052,42.371,42.863,43.194,43.684,44.597,45.51,46.0,46.332,46.824,47.143,47.746,48.78
337,1,44.6081,0.03034,40.426,41.46,42.063,42.382,42.874,43.205,43.695,44.608,45.521,46.011,46.343,46.834,47.154,47.757,48.79
338,1,44.6189,0.03034,40.436,41.47,42.073,42.392,42.884,43.216,43.706,44.619,45.532,46.022,46.354,46.846,47.165,47.768,48.802
339,1,44.6296,0.03034,40.445,41.48,42.083,42.402,42.894,43.226,43.716,44.63,45.543,46.033,46.365,46.857,47.176,47.78,48.814
340,1,44.6402,0.03034,40.455,41.489,42.093,42.412,42.904,43.236,43.727,44.64,45.554,46.044,46.376,46.868,47.188,47.791,48.826
341,1,44.6509,0.03033,40.466,41.5,42.104,42.423,42.915,43.247,43.737,44.651,45.564,46.055,46.386,46.878,47.198,47.801,48.836
342,1,44.6615,0.03033,40.476,41.51,42.114,42.433,42.926,43.258,43.748,44.662,45.575,46.065,46.397,46.89,47.209,47.813,48.847
343,1,44.672,0.03033,40.485,41.52,42.124,42.443,42.936,43.268,43.758,44.672,45.586,46.076,46.408,46.901,47.22,47.824,48.859
344,1,44.6825,0.03032,40.496,41.531,42.134,42.454,42.946,43.278,43.769,44.683,45.596,46.087,46.419,46.911,47.231,47.834,48.869
345,1,44.693,0.03032,40.505,41.541,42.144,42.464,42.956,43.289,43.779,44.693,45.607,46.097,46.43,46.922,47.242,47.845,48.881
346,1,44.7034,0.03032,40.515,41.55,42.154,42.474,42.966,43.299,43.789,44.703,45.618,46.108,46.44,46.933,47.253,47.857,48.892
347,1,44.7138,0.03032,40.524,41.56,42.164,42.484,42.976,43.309,43.799,44.714,45.628,46.119,46.451,46.944,47.264,47.868,48.903
348,1,44.7241,0.03031,40.535,41.571,42.175,42.494,42.987,43.319,43.81,44.724,45.638,46.129,46.461,46.954,47.274,47.878,48.913
349,1,44.7344,0.03031,40.544,41.58,42.184,42.504,42.997,43.329,43.82,44.734,45.649,46.14,46.472,46.965,47.285,47.889,48.924
350,1,44.7447,0.03031,40.554,41.59,42.194,42.514,43.007,43.339,43.83,44.745,45.659,46.15,46.483,46.975,47.295,47.9,48.936
351,1,44.7549,0.03031,40.563,41.599,42.204,42.524,43.016,43.349,43.84,44.755,45.67,46.161,46.493,46.986,47.306,47.911,48.947
352,1,44.7651,0.0303,40.574,41.61,42.214,42.534,43.027,43.359,43.85,44.765,45.68,46.171,46.503,46.996,47.316,47.921,48.957
353,1,44.7752,0.0303,40.583,41.619,42.224,42.544,43.037,43.369,43.86,44.775,45.69,46.181,46.514,47.007,47.327,47.931,48.968
354,1,44.7853,0.0303,40.592,41.628,42.233,42.553,43.046,43.379,43.87,44.785,45.701,46.192,46.524,47.017,47.338,47.942,48.979
355,1,44.7954,0.0303,40.601,41.638,42.243,42.563,43.056,43.389,43.88,44.795,45.711,46.202,46.535,47.028,47.348,47.953,48.99
356,1,44.8054,0.03029,40.611,41.648,42.253,42.573,43.066,43.399,43.89,44.805,45.721,46.212,46.545,47.038,47.358,47.963,48.999
357,1,44.8154,0.03029,40.621,41.657,42.262,42.583,43.076,43.408,43.9,44.815,45.731,46.222,46.555,47.048,47.368,47.973,49.01
358,1,44.8254,0.03029,40.63,41.667,42.272,42.592,43.085,43.418,43.91,44.825,45.741,46.233,46.565,47.059,47.379,47.984,49.021
359,1,44.8353,0.03028,40.64,41.677,42.282,42.602,43.095,43.428,43.92,44.835,45.751,46.242,46.575,47.068,47.389,47.994,49.031
360,1,44.8452,0.03028,40.649,41.686,42.291,42.612,43.105,43.438,43.929,44.845,45.761,46.253,46.585,47.079,47.399,48.004,49.041
361,1,44.855,0.03028,40.658,41.695,42.3,42.621,43.114,43.447,43.939,44.855,45.771,46.263,46.596,47.089,47.41,48.015,49.052
362,1,44.8648,0.03028,40.667,41.704,42.31,42.63,43.124,43.457,43.949,44.865,45.781,46.273,46.606,47.099,47.42,48.025,49.063
363,1,44.8746,0.03027,40.677,41.715,42.32,42.64,43.134,43.467,43.958,44.875,45.791,46.282,46.615,47.109,47.429,48.035,49.072
364,1,44.8844,0.03027,40.686,41.724,42.329,42.65,43.143,43.476,43.968,44.884,45.801,46.293,46.626,47.119,47.44,48.045,49.083
365,1,44.894,0.03027,40.695,41.733,42.338,42.659,43.152,43.486,43.977,44.894,45.811,46.302,46.636,47.129,47.45,48.055,49.093
366,1,44.9037,0.03027,40.703,41.742,42.347,42.668,43.162,43.495,43.987,44.904,45.82,46.312,46.646,47.139,47.46,48.066,49.104
367,1,44.9133,0.03026,40.713,41.752,42.357,42.678,43.172,43.505,43.997,44.913,45.83,46.322,46.655,47.149,47.469,48.075,49.113
368,1,44.9229,0.03026,40.722,41.761,42.366,42.687,43.181,43.514,44.006,44.923,45.84,46.332,46.665,47.159,47.48,48.085,49.124
369,1,44.9325,0.03026,40.731,41.769,42.375,42.696,43.19,43.523,44.015,44.933,45.85,46.342,46.675,47.169,47.49,48.096,49.134
370,1,44.942,0.03026,40.739,41.778,42.384,42.705,43.199,43.533,44.025,44.942,45.859,46.351,46.685,47.179,47.5,48.106,49.145
371,1,44.9515,0.03025,40.749,41.788,42.394,42.715,43.209,43.542,44.034,44.952,45.869,46.361,46.694,47.188,47.509,48.115,49.154
372,1,44.9609,0.03025,40.758,41.797,42.403,42.724,43.218,43.551,44.044,44.961,45.878,46.371,46.704,47.198,47.519,48.125,49.164
373,1,44.9704,0.03025,40.767,41.806,42.412,42.733,43.227,43.56,44.053,44.97,45.888,46.38,46.714,47.208,47.529,48.135,49.174
